model,system,prompt,case_id,initial_iae,final_iae,iae_improvement_pct
Qwen3.7-Plus,first_order,Numeric-8,group_044_example_K_0.77_T_377,387.32,183.63693949253368,52.58779833405616
Qwen3.7-Plus,first_order,Numeric-8,group_045_example_K_0.38_T_440,258.28,131.37810926316416,49.13345622457636
Qwen3.7-Plus,first_order,Numeric-8,group_046_example_K_0.51_T_269,236.47,102.76471244244686,56.54217767900923
Qwen3.7-Plus,first_order,Numeric-8,group_047_example_K_0.48_T_258,136.5,99.0108479740288,27.464580238806736
Qwen3.7-Plus,first_order,Numeric-8,group_048_example_K_0.86_T_241,230.44,126.76808892784238,44.98867864613679
Qwen3.7-Plus,first_order,Numeric-8,group_049_example_K_0.44_T_506,469.81,373.9236031666383,20.4096117224754
Qwen3.7-Plus,first_order,Numeric-8,group_050_example_K_0.73_T_175,124.9,104.52987978504376,16.3091434867544
Qwen3.7-Plus,first_order,Numeric-8,group_051_example_K_0.45_T_500,272.89,117.17303853444668,57.062172108011765
Qwen3.7-Plus,first_order,Numeric-8,group_052_example_K_0.72_T_111,78.23,55.88621606257638,28.561656573467495
Qwen3.7-Plus,first_order,Numeric-8,group_053_example_K_0.22_T_586,423.79,1007.0388032565803,-137.6268442522429
Qwen3.7-Plus,first_order,Numeric-8,group_054_example_K_0.89_T_356,417.33,207.1896848578936,50.353512841661605
Qwen3.7-Plus,first_order,Numeric-8,group_055_example_K_0.84_T_336,185.45,100.889650245248,45.59738460757724
Qwen3.7-Plus,first_order,Numeric-8,group_056_example_K_0.57_T_219,245.02,117.42016838906832,52.077312713628146
Qwen3.7-Plus,first_order,Numeric-8,group_057_example_K_0.50_T_204,212.03,112.84313853657835,46.77963564751292
Qwen3.7-Plus,first_order,Numeric-8,group_058_example_K_0.21_T_316,289.83,381.2582910198223,-31.545489086644697
Qwen3.7-Plus,first_order,Numeric-8,group_059_example_K_0.49_T_281,139.66,66.14066544277749,52.641654415883224
Qwen3.7-Plus,first_order,Numeric-8,group_060_example_K_0.21_T_112,113.67,145.43772426035812,-27.94732494093263
Qwen3.7-Plus,first_order,Numeric-8,group_061_example_K_0.73_T_163,73.1,34.37845861778171,52.97064484571585
Qwen3.7-Plus,first_order,Numeric-8,group_062_example_K_0.72_T_538,292.31,172.1548965735488,41.10536876140098
Qwen3.7-Plus,first_order,Numeric-8,group_063_example_K_0.43_T_307,147.69,78.58173423339042,46.79278608342445
Qwen3.7-Plus,first_order,Numeric-8,group_064_example_K_0.67_T_499,263.51,120.36589643594519,54.32207641609609
Qwen3.7-Plus,first_order,Numeric-8,group_065_example_K_0.65_T_227,105.3,58.55747521151224,44.3898620973293
Qwen3.7-Plus,first_order,Numeric-8,group_066_example_K_0.28_T_259,119.24,44.48278772319043,62.69474360685137
Qwen3.7-Plus,first_order,Numeric-8,group_067_example_K_0.34_T_397,381.69,181.9773043320327,52.32327167805479
Qwen3.7-Plus,first_order,Numeric-8,group_068_example_K_0.28_T_259,119.0,93.12118397217182,21.7469042250657
Qwen3.7-Plus,first_order,Numeric-8,group_069_example_K_0.70_T_133,56.15,33.544438713307784,40.25923648564954
Qwen3.7-Plus,first_order,Numeric-8,group_070_example_K_0.83_T_443,193.95,97.48767441095845,49.735666712576204
Qwen3.7-Plus,first_order,Numeric-8,group_071_example_K_0.51_T_369,176.4,78.3323172442211,55.593924464727266
Qwen3.7-Plus,first_order,Numeric-8,group_072_example_K_0.39_T_486,260.06,201.44931276022768,22.537371083508543
Qwen3.7-Plus,first_order,Numeric-8,group_073_example_K_0.83_T_203,97.76,63.429289069399346,35.11733933162915
Qwen3.7-Plus,first_order,Numeric-8,group_074_example_K_0.31_T_271,251.76,90.9776966832028,63.863323529074194
Qwen3.7-Plus,first_order,Numeric-8,group_075_example_K_0.31_T_271,119.2,67.4497138185168,43.41466961533826
Qwen3.7-Plus,first_order,Numeric-8,group_076_example_K_0.89_T_171,83.38,37.6086526808967,54.894875652558525
Qwen3.7-Plus,first_order,Numeric-8,group_077_example_K_0.84_T_472,219.12,99.14777239338306,54.751838082610874
Qwen3.7-Plus,first_order,Numeric-8,group_078_example_K_0.29_T_454,188.82,146.1741244569161,22.585465280735036
Qwen3.7-Plus,first_order,Numeric-8,group_079_example_K_0.53_T_268,110.69,59.151635439265206,46.56099427295582
Qwen3.7-Plus,first_order,Numeric-8,group_080_example_K_0.59_T_523,233.04,154.98843666457333,33.492775204010755
Qwen3.7-Plus,first_order,Numeric-8,group_081_example_K_0.86_T_523,1121.42,155.08758508480454,86.17042811035968
Qwen3.7-Plus,first_order,Numeric-8,group_082_example_K_0.47_T_106,115.99,82.56638246846533,28.815947522661144
Qwen3.7-Plus,first_order,Numeric-8,group_083_example_K_0.86_T_523,691.57,142.57714741359038,79.38355518406085
Qwen3.7-Plus,first_order,Numeric-8,group_084_example_K_0.34_T_396,425.11,228.64627859046902,46.214796501971485
Qwen3.7-Plus,first_order,Numeric-8,group_085_example_K_0.48_T_451,504.78,103.50960532543964,79.49411519366069
Qwen3.7-Plus,first_order,Numeric-8,group_086_example_K_0.21_T_598,2845.92,221.83104480557395,92.20529583384024
Qwen3.7-Plus,first_order,Numeric-8,group_087_example_K_0.76_T_430,2996.61,45.69319728910119,98.47517036621045
Qwen3.7-Plus,first_order,Numeric-8,group_088_example_K_0.47_T_401,500.77,192.9995894440012,61.45943458194356
Qwen3.7-Plus,first_order,Numeric-8,group_089_example_K_0.54_T_172,190.36,51.9540051218007,72.70749888537472
Qwen3.7-Plus,first_order,Numeric-8,group_090_example_K_0.88_T_136,144.18,33.20754064838719,76.96799788570733
Qwen3.7-Plus,first_order,Numeric-8,group_091_example_K_0.55_T_156,189.88,65.8516228635962,65.31934755445745
Qwen3.7-Plus,first_order,Numeric-8,group_092_example_K_0.79_T_162,187.35,127.5383335470965,31.9250955179629
Qwen3.7-Plus,first_order,Numeric-8,group_093_example_K_0.88_T_406,445.01,101.6977261161996,77.14709194934954
Qwen3.7-Plus,first_order,Numeric-8,group_094_example_K_0.58_T_365,415.75,129.15373127894745,68.9347609671804
Qwen3.7-Plus,first_order,Numeric-8,group_095_example_K_0.44_T_118,128.36,48.788231475944755,61.99109420696109
Qwen3.7-Plus,first_order,Numeric-8,group_096_example_K_0.60_T_286,413.62,91.66881897740394,77.83743073898653
Qwen3.7-Plus,first_order,Numeric-8,group_097_example_K_0.78_T_488,1970.12,106.98756134064479,94.5694901152902
Qwen3.7-Plus,first_order,Numeric-8,group_098_example_K_0.26_T_173,192.31,94.95405736336664,50.62448267725722
Qwen3.7-Plus,first_order,Numeric-8,group_099_example_K_0.43_T_291,363.08,71.16842135484713,80.39869412943509
Qwen3.7-Plus,first_order,Numeric-8,group_100_example_K_0.78_T_594,611.7,86.54577741708346,85.85159761041632
Qwen3.7-Plus,second_order,Full,group_001_example_K_second_2.10_tau1_58.42_tau2_70.74,439.28,268.16818245239097,38.952790372338605
Qwen3.7-Plus,second_order,Full,group_002_example_K_second_0.20_tau1_68.40_tau2_88.01,497.77,980.2691693677913,-96.93215126821451
Qwen3.7-Plus,second_order,Full,group_003_example_K_second_0.86_tau1_41.01_tau2_60.93,299.41,259.4366529987225,13.3507053876883
Qwen3.7-Plus,second_order,Full,group_004_example_K_second_0.11_tau1_65.03_tau2_73.91,789.09,761.1158768312581,3.545111859070819
Qwen3.7-Plus,second_order,Full,group_005_example_K_second_1.79_tau1_7.79_tau2_77.30,219.01,166.64131309103564,23.911550572560316
Qwen3.7-Plus,second_order,Full,group_006_example_K_second_1.37_tau1_65.39_tau2_81.23,519.73,365.4125070644109,29.69185787535627
Qwen3.7-Plus,second_order,Full,group_007_example_K_second_1.02_tau1_23.87_tau2_78.95,345.69,846.7088994665878,-144.93300340379758
Qwen3.7-Plus,second_order,Full,group_008_example_K_second_2.20_tau1_10.50_tau2_66.75,354.77,228.50884953205332,35.589579295866805
Qwen3.7-Plus,second_order,Full,group_009_example_K_second_0.20_tau1_68.40_tau2_88.01,384.98,337.18404849293483,12.415177803279438
Qwen3.7-Plus,second_order,Full,group_010_example_K_second_2.37_tau1_10.46_tau2_41.03,160.35,177.0709914105911,-10.42780879986972
Qwen3.7-Plus,second_order,Full,group_011_example_K_second_2.26_tau1_26.89_tau2_34.47,115.62,63.27059535130716,45.27711870670545
Qwen3.7-Plus,second_order,Full,group_012_example_K_second_1.12_tau1_18.07_tau2_61.96,168.88,121.41032934316236,28.108521232139765
Qwen3.7-Plus,second_order,Full,group_013_example_K_second_2.33_tau1_11.17_tau2_77.53,92.67,66.51795136422272,28.220620088245685
Qwen3.7-Plus,second_order,Full,group_014_example_K_second_0.42_tau1_54.64_tau2_76.89,625.89,260.15352191810064,58.43462558626905
Qwen3.7-Plus,second_order,Full,group_015_example_K_second_0.42_tau1_54.64_tau2_76.89,266.33,245.11342305902755,7.966273773503711
Qwen3.7-Plus,second_order,Full,group_016_example_K_second_0.16_tau1_32.00_tau2_33.39,92.42,62.1271863276684,32.77733571990002
Qwen3.7-Plus,second_order,Full,group_017_example_K_second_2.24_tau1_22.14_tau2_86.06,243.71,151.48710804268498,37.841242442786516
Qwen3.7-Plus,second_order,Full,group_018_example_K_second_1.77_tau1_35.21_tau2_74.01,200.89,161.72595712847556,19.495267495407653
Qwen3.7-Plus,second_order,Full,group_019_example_K_second_0.12_tau1_46.23_tau2_48.88,205.86,200.48971379841902,2.6087079576318835
Qwen3.7-Plus,second_order,Full,group_020_example_K_second_2.64_tau1_69.80_tau2_81.40,317.79,260.738557561026,17.952560634058337
Qwen3.7-Plus,second_order,Full,group_021_example_K_second_2.20_tau1_12.13_tau2_83.43,85.15,48.8027962916657,42.686087737327426
Qwen3.7-Plus,second_order,Full,group_022_example_K_second_2.20_tau1_62.99_tau2_68.26,181.06,153.54482215470358,15.196718129513101
Qwen3.7-Plus,second_order,Full,group_023_example_K_second_1.16_tau1_73.07_tau2_74.39,152.44,94.19654442018117,38.207462332602226
Qwen3.7-Plus,second_order,Full,group_024_example_K_second_1.22_tau1_45.41_tau2_63.96,293.2,73.08846482543727,75.07214705817283
Qwen3.7-Plus,second_order,Full,group_025_example_K_second_1.22_tau1_45.41_tau2_63.96,98.6,77.45100606731897,21.449283907384405
Qwen3.7-Plus,second_order,Full,group_026_example_K_second_1.45_tau1_24.08_tau2_29.32,51.03,28.2209075223528,44.69741814157789
Qwen3.7-Plus,second_order,Full,group_027_example_K_second_2.86_tau1_39.71_tau2_47.46,99.66,55.17006638049105,44.64171545204591
Qwen3.7-Plus,second_order,Full,group_028_example_K_second_2.08_tau1_15.80_tau2_35.60,69.85,47.71327160658682,31.691808723569327
Qwen3.7-Plus,second_order,Full,group_029_example_K_second_0.15_tau1_60.42_tau2_84.58,129.55,132.38290556306342,-2.1867275670115056
Qwen3.7-Plus,second_order,Full,group_030_example_K_second_1.28_tau1_37.56_tau2_42.42,78.49,51.417147342859074,34.49210428989797
Qwen3.7-Plus,second_order,Full,group_031_example_K_second_1.09_tau1_47.52_tau2_53.06,202.17,131.48221936502966,34.96452521886053
Qwen3.7-Plus,second_order,Full,group_032_example_K_second_0.81_tau1_13.72_tau2_17.46,75.43,102.986755429287,-36.53288536296831
Qwen3.7-Plus,second_order,Full,group_033_example_K_second_0.88_tau1_3.49_tau2_34.06,80.51,61.74294971441376,23.31021026653365
Qwen3.7-Plus,second_order,Full,group_034_example_K_second_0.35_tau1_42.79_tau2_64.07,508.13,116.15293458032691,77.14109881716747
Qwen3.7-Plus,second_order,Full,group_035_example_K_second_0.27_tau1_38.96_tau2_74.28,171.3,132.0681547898736,22.902419854131
Qwen3.7-Plus,second_order,Full,group_036_example_K_second_2.31_tau1_52.97_tau2_70.43,270.03,216.14953941328318,19.953509086663257
Qwen3.7-Plus,second_order,Full,group_037_example_K_second_2.30_tau1_37.29_tau2_59.81,188.33,164.93353848768416,12.4231197962703
Qwen3.7-Plus,second_order,Full,group_038_example_K_second_0.60_tau1_7.54_tau2_28.96,61.29,43.78380399010342,28.562891189258572
Qwen3.7-Plus,second_order,Full,group_039_example_K_second_0.39_tau1_21.52_tau2_26.61,79.24,68.71382038408814,13.28392177676913
Qwen3.7-Plus,second_order,Full,group_040_example_K_second_2.47_tau1_13.68_tau2_38.74,103.3,62.585617317684616,39.41372960533919
Qwen3.7-Plus,second_order,Full,group_041_example_K_second_2.14_tau1_9.67_tau2_12.54,29.8,22.008821241629686,26.14489516231649
Qwen3.7-Plus,second_order,Full,group_042_example_K_second_2.12_tau1_16.77_tau2_87.78,97.88,62.20335162479826,36.449375127913505
Qwen3.7-Plus,second_order,Full,group_043_example_K_second_2.61_tau1_10.09_tau2_59.17,44.32,30.56190474649172,31.042633694738896
Qwen3.7-Plus,second_order,Full,group_044_example_K_second_2.68_tau1_45.15_tau2_89.71,321.26,85.14917924374856,73.49524396322337
Qwen3.7-Plus,second_order,Full,group_045_example_K_second_1.50_tau1_24.79_tau2_48.76,121.11,91.93521548813618,24.089492619819847
Qwen3.7-Plus,second_order,Full,group_046_example_K_second_1.85_tau1_4.59_tau2_11.19,26.34,13.548352483666932,48.56358206656442
Qwen3.7-Plus,second_order,Full,group_047_example_K_second_2.89_tau1_8.70_tau2_56.51,60.28,43.054529381480165,28.575764131585657
Qwen3.7-Plus,second_order,Full,group_048_example_K_second_1.29_tau1_12.82_tau2_71.10,72.85,55.869576470369296,23.30874883957543
Qwen3.7-Plus,second_order,Full,group_049_example_K_second_2.37_tau1_4.23_tau2_18.50,31.59,18.895173636088735,40.186218309310746
Qwen3.7-Plus,second_order,Full,group_050_example_K_second_1.23_tau1_6.81_tau2_45.30,67.93,46.70118868187788,31.251010331403094
Qwen3.7-Plus,second_order,Full,group_051_example_K_second_2.68_tau1_45.15_tau2_89.71,179.89,72.68082028489975,59.59707583250889
Qwen3.7-Plus,second_order,Full,group_052_example_K_second_1.62_tau1_6.26_tau2_26.23,33.12,23.714762170201396,28.39745721557549
Qwen3.7-Plus,second_order,Full,group_053_example_K_second_2.58_tau1_21.64_tau2_61.14,83.56,45.263883557260385,45.830680280923424
Qwen3.7-Plus,second_order,Full,group_054_example_K_second_2.94_tau1_31.58_tau2_78.92,299.64,63.217715038831365,78.90211085341365
Qwen3.7-Plus,second_order,Full,group_055_example_K_second_0.53_tau1_25.84_tau2_35.59,98.46,58.07563003304185,41.016016622951604
Qwen3.7-Plus,second_order,Full,group_056_example_K_second_1.54_tau1_21.21_tau2_33.27,64.14,56.69426145549944,11.608572722950665
Qwen3.7-Plus,second_order,Full,group_057_example_K_second_0.77_tau1_8.18_tau2_19.07,41.47,36.270274155153444,12.538523860252122
Qwen3.7-Plus,second_order,Full,group_058_example_K_second_0.98_tau1_37.47_tau2_40.84,129.25,84.49632111434659,34.62567031772024
Qwen3.7-Plus,second_order,Full,group_059_example_K_second_1.52_tau1_5.31_tau2_45.37,54.83,27.63795348324489,49.59337318394147
Qwen3.7-Plus,second_order,Full,group_060_example_K_second_1.87_tau1_5.37_tau2_27.69,47.25,33.269433722544036,29.58850005810786
Qwen3.7-Plus,second_order,Full,group_061_example_K_second_2.94_tau1_31.58_tau2_78.92,114.89,25.441691220501625,77.85560865131724
Qwen3.7-Plus,second_order,Full,group_062_example_K_second_1.43_tau1_28.54_tau2_32.56,67.21,57.68634418267655,14.169998240326507
Qwen3.7-Plus,second_order,Full,group_063_example_K_second_0.61_tau1_50.28_tau2_75.43,138.02,73.86085847955462,46.485394522855664
Qwen3.7-Plus,second_order,Full,group_064_example_K_second_0.61_tau1_50.28_tau2_75.43,261.52,63.65974364912562,75.65779150767602
Qwen3.7-Plus,second_order,Full,group_065_example_K_second_0.97_tau1_40.24_tau2_80.19,131.2,93.28780473831273,28.896490290920166
Qwen3.7-Plus,second_order,Full,group_066_example_K_second_2.49_tau1_29.82_tau2_45.29,82.49,37.30993561275005,54.770353239483505
Qwen3.7-Plus,second_order,Full,group_067_example_K_second_0.61_tau1_32.74_tau2_76.25,122.43,88.39636783192023,27.798441695727988
Qwen3.7-Plus,second_order,Full,group_068_example_K_second_1.73_tau1_51.76_tau2_74.87,139.36,105.15546503654888,24.544011885369642
Qwen3.7-Plus,second_order,Full,group_069_example_K_second_1.75_tau1_27.10_tau2_71.85,101.38,37.84931581705233,62.665894834235225
Qwen3.7-Plus,second_order,Full,group_070_example_K_second_0.39_tau1_9.09_tau2_61.44,51.91,69.35224909689788,-33.60094220169116
Qwen3.7-Plus,second_order,Full,group_071_example_K_second_2.95_tau1_18.79_tau2_34.46,59.95,14.418020857117282,75.94992350772763
Qwen3.7-Plus,second_order,Full,group_072_example_K_second_2.38_tau1_20.55_tau2_85.47,91.81,63.258006072884626,31.099002207946167
Qwen3.7-Plus,second_order,Full,group_073_example_K_second_1.28_tau1_10.22_tau2_37.43,43.88,24.107192096985898,45.06109367140862
Qwen3.7-Plus,second_order,Full,group_074_example_K_second_2.99_tau1_49.38_tau2_77.79,258.26,66.10609809029943,74.4032765080541
Qwen3.7-Plus,second_order,Full,group_075_example_K_second_1.56_tau1_42.46_tau2_43.49,94.83,50.21985029603445,47.04223315824691
Qwen3.7-Plus,second_order,Full,group_076_example_K_second_1.53_tau1_47.86_tau2_69.19,142.34,54.86181294213398,61.457206026321494
Qwen3.7-Plus,second_order,Full,group_077_example_K_second_2.29_tau1_7.67_tau2_65.34,53.72,21.783066769728983,59.450731999759896
Qwen3.7-Plus,second_order,Full,group_078_example_K_second_2.85_tau1_26.10_tau2_28.19,65.36,47.19367553731329,27.794254073878076
Qwen3.7-Plus,second_order,Full,group_079_example_K_second_0.88_tau1_13.54_tau2_17.44,35.74,25.295479209089756,29.223617210157375
Qwen3.7-Plus,second_order,Full,group_080_example_K_second_0.88_tau1_13.54_tau2_17.44,35.35,21.26764770893891,39.83692302987579
Qwen3.7-Plus,second_order,Full,group_081_example_K_second_1.76_tau1_39.91_tau2_49.61,314.65,25.276482273849908,91.96679412876215
Qwen3.7-Plus,second_order,Full,group_082_example_K_second_0.26_tau1_52.36_tau2_70.20,337.98,248.7267130156514,26.407860519660517
Qwen3.7-Plus,second_order,Full,group_083_example_K_second_2.94_tau1_20.95_tau2_39.52,162.54,16.185193069380368,90.04233230627514
Qwen3.7-Plus,second_order,Full,group_084_example_K_second_1.12_tau1_6.85_tau2_14.63,259.74,28.33626411636547,89.0905274057267
Qwen3.7-Plus,second_order,Full,group_085_example_K_second_1.03_tau1_23.38_tau2_55.54,195.16,80.1318199343861,58.94044889609238
Qwen3.7-Plus,second_order,Full,group_086_example_K_second_0.43_tau1_11.57_tau2_17.59,105.75,56.175300983537525,46.87914800611109
Qwen3.7-Plus,second_order,Full,group_087_example_K_second_0.26_tau1_46.62_tau2_81.15,436.16,28.72243985969326,93.41470105931464
Qwen3.7-Plus,second_order,Full,group_088_example_K_second_1.25_tau1_27.26_tau2_33.73,173.82,161.60198052036586,7.0291217809424325
Qwen3.7-Plus,second_order,Full,group_089_example_K_second_1.13_tau1_25.65_tau2_28.35,151.33,36.15321196282452,76.10968614100013
Qwen3.7-Plus,second_order,Full,group_090_example_K_second_1.96_tau1_14.09_tau2_70.44,195.91,62.93867202377545,67.87368075964704
Qwen3.7-Plus,second_order,Full,group_091_example_K_second_2.28_tau1_48.44_tau2_80.77,581.83,60.31359324500974,89.63381172421329
Qwen3.7-Plus,second_order,Full,group_092_example_K_second_2.80_tau1_36.67_tau2_51.67,251.32,156.15543076690852,37.865895763604755
Qwen3.7-Plus,second_order,Full,group_093_example_K_second_1.06_tau1_38.81_tau2_62.72,314.95,68.71369804578946,78.18266453538992
Qwen3.7-Plus,second_order,Full,group_094_example_K_second_2.99_tau1_17.20_tau2_17.77,257.79,32.11832626534014,87.54089519944911
Qwen3.7-Plus,second_order,Full,group_095_example_K_second_0.59_tau1_8.63_tau2_51.57,121.74,82.64970692577658,32.10965424201036
Qwen3.7-Plus,second_order,Full,group_096_example_K_second_0.32_tau1_14.78_tau2_49.46,198.67,24.547317720377556,87.64417490291561
Qwen3.7-Plus,second_order,Full,group_097_example_K_second_2.10_tau1_30.04_tau2_40.15,229.63,17.975708614745873,92.17188145505993
Qwen3.7-Plus,second_order,Full,group_098_example_K_second_2.90_tau1_20.48_tau2_30.18,144.43,34.44559288705287,76.15066614480865
Qwen3.7-Plus,second_order,Full,group_099_example_K_second_2.37_tau1_15.73_tau2_37.45,150.41,31.183614731291545,79.26759209408182
Qwen3.7-Plus,second_order,Full,group_100_example_K_second_1.52_tau1_16.75_tau2_35.10,158.36,44.18926093787633,72.09569276466512
Qwen3.7-Plus,second_order,KPI-3,group_001_example_K_second_2.10_tau1_58.42_tau2_70.74,439.28,265.2700882315384,39.61252772001038
Qwen3.7-Plus,second_order,KPI-3,group_002_example_K_second_0.20_tau1_68.40_tau2_88.01,497.77,479.05275831952423,3.7602189124446537
Qwen3.7-Plus,second_order,KPI-3,group_003_example_K_second_0.86_tau1_41.01_tau2_60.93,299.41,279.72144485186203,6.575784091425802
Qwen3.7-Plus,second_order,KPI-3,group_004_example_K_second_0.11_tau1_65.03_tau2_73.91,789.09,761.1158768312581,3.545111859070819
Qwen3.7-Plus,second_order,KPI-3,group_005_example_K_second_1.79_tau1_7.79_tau2_77.30,219.01,205.198716033143,6.3062344033866
Qwen3.7-Plus,second_order,KPI-3,group_006_example_K_second_1.37_tau1_65.39_tau2_81.23,519.73,365.4128039121224,29.69180075960164
Qwen3.7-Plus,second_order,KPI-3,group_007_example_K_second_1.02_tau1_23.87_tau2_78.95,345.69,1070.739152042924,-209.73969511496537
Qwen3.7-Plus,second_order,KPI-3,group_008_example_K_second_2.20_tau1_10.50_tau2_66.75,354.77,257.557490956348,27.401558486808923
Qwen3.7-Plus,second_order,KPI-3,group_009_example_K_second_0.20_tau1_68.40_tau2_88.01,384.98,1136.2857313974837,-195.154483712786
Qwen3.7-Plus,second_order,KPI-3,group_010_example_K_second_2.37_tau1_10.46_tau2_41.03,160.35,210.69547976219647,-31.397243381475818
Qwen3.7-Plus,second_order,KPI-3,group_011_example_K_second_2.26_tau1_26.89_tau2_34.47,115.62,73.25496494015032,36.641614824294834
Qwen3.7-Plus,second_order,KPI-3,group_012_example_K_second_1.12_tau1_18.07_tau2_61.96,168.88,126.36384125956971,25.175366378748393
Qwen3.7-Plus,second_order,KPI-3,group_013_example_K_second_2.33_tau1_11.17_tau2_77.53,92.67,94.71685635743462,-2.208758344053761
Qwen3.7-Plus,second_order,KPI-3,group_014_example_K_second_0.42_tau1_54.64_tau2_76.89,625.89,177.55946691188709,71.63088291682452
Qwen3.7-Plus,second_order,KPI-3,group_015_example_K_second_0.42_tau1_54.64_tau2_76.89,266.33,765.0480735436443,-187.2556878848212
Qwen3.7-Plus,second_order,KPI-3,group_016_example_K_second_0.16_tau1_32.00_tau2_33.39,92.42,78.14188988174139,15.44915615479183
Qwen3.7-Plus,second_order,KPI-3,group_017_example_K_second_2.24_tau1_22.14_tau2_86.06,243.71,195.42703114895244,19.81164861969044
Qwen3.7-Plus,second_order,KPI-3,group_018_example_K_second_1.77_tau1_35.21_tau2_74.01,200.89,195.42898803631348,2.7184090615194894
Qwen3.7-Plus,second_order,KPI-3,group_019_example_K_second_0.12_tau1_46.23_tau2_48.88,205.86,199.747973791486,2.9690207949645435
Qwen3.7-Plus,second_order,KPI-3,group_020_example_K_second_2.64_tau1_69.80_tau2_81.40,317.79,340.22866805590064,-7.060847747223204
Qwen3.7-Plus,second_order,KPI-3,group_021_example_K_second_2.20_tau1_12.13_tau2_83.43,85.15,48.8027962916657,42.686087737327426
Qwen3.7-Plus,second_order,KPI-3,group_022_example_K_second_2.20_tau1_62.99_tau2_68.26,181.06,182.664714484028,-0.8862887904716635
Qwen3.7-Plus,second_order,KPI-3,group_023_example_K_second_1.16_tau1_73.07_tau2_74.39,152.44,82.91365605054062,45.608989733311056
Qwen3.7-Plus,second_order,KPI-3,group_024_example_K_second_1.22_tau1_45.41_tau2_63.96,293.2,67.68223303447098,76.9160187467698
Qwen3.7-Plus,second_order,KPI-3,group_025_example_K_second_1.22_tau1_45.41_tau2_63.96,98.6,73.87489452718852,25.076171879119148
Qwen3.7-Plus,second_order,KPI-3,group_026_example_K_second_1.45_tau1_24.08_tau2_29.32,51.03,26.184017819451256,48.68897154722466
Qwen3.7-Plus,second_order,KPI-3,group_027_example_K_second_2.86_tau1_39.71_tau2_47.46,99.66,63.71697859805391,36.0656445935642
Qwen3.7-Plus,second_order,KPI-3,group_028_example_K_second_2.08_tau1_15.80_tau2_35.60,69.85,92.1653255346112,-31.947495396723276
Qwen3.7-Plus,second_order,KPI-3,group_029_example_K_second_0.15_tau1_60.42_tau2_84.58,129.55,180.30657312292635,-39.17913787952631
Qwen3.7-Plus,second_order,KPI-3,group_030_example_K_second_1.28_tau1_37.56_tau2_42.42,78.49,68.73922964538372,12.422946049963409
Qwen3.7-Plus,second_order,KPI-3,group_031_example_K_second_1.09_tau1_47.52_tau2_53.06,202.17,158.4420864142253,21.62927911449508
Qwen3.7-Plus,second_order,KPI-3,group_032_example_K_second_0.81_tau1_13.72_tau2_17.46,75.43,113.43933185844747,-50.39020530087162
Qwen3.7-Plus,second_order,KPI-3,group_033_example_K_second_0.88_tau1_3.49_tau2_34.06,80.51,93.12660872630654,-15.670859180606802
Qwen3.7-Plus,second_order,KPI-3,group_034_example_K_second_0.35_tau1_42.79_tau2_64.07,508.13,127.56702815519259,74.89480484222688
Qwen3.7-Plus,second_order,KPI-3,group_035_example_K_second_0.27_tau1_38.96_tau2_74.28,171.3,302.1855949374161,-76.40723580701464
Qwen3.7-Plus,second_order,KPI-3,group_036_example_K_second_2.31_tau1_52.97_tau2_70.43,270.03,216.1508496590392,19.95302386437091
Qwen3.7-Plus,second_order,KPI-3,group_037_example_K_second_2.30_tau1_37.29_tau2_59.81,188.33,163.96408157420296,12.937884790419501
Qwen3.7-Plus,second_order,KPI-3,group_038_example_K_second_0.60_tau1_7.54_tau2_28.96,61.29,48.20392041625807,21.351084326549074
Qwen3.7-Plus,second_order,KPI-3,group_039_example_K_second_0.39_tau1_21.52_tau2_26.61,79.24,86.31418016353372,-8.927536804055686
Qwen3.7-Plus,second_order,KPI-3,group_040_example_K_second_2.47_tau1_13.68_tau2_38.74,103.3,63.16652613369887,38.851378379768754
Qwen3.7-Plus,second_order,KPI-3,group_041_example_K_second_2.14_tau1_9.67_tau2_12.54,29.8,29.81563054358665,-0.052451488545802956
Qwen3.7-Plus,second_order,KPI-3,group_042_example_K_second_2.12_tau1_16.77_tau2_87.78,97.88,166.87066766148683,-70.4849485711962
Qwen3.7-Plus,second_order,KPI-3,group_043_example_K_second_2.61_tau1_10.09_tau2_59.17,44.32,30.56190474649172,31.042633694738896
Qwen3.7-Plus,second_order,KPI-3,group_044_example_K_second_2.68_tau1_45.15_tau2_89.71,321.26,107.16491370460554,66.642310370228
Qwen3.7-Plus,second_order,KPI-3,group_045_example_K_second_1.50_tau1_24.79_tau2_48.76,121.11,91.48254969667029,24.463256794096036
Qwen3.7-Plus,second_order,KPI-3,group_046_example_K_second_1.85_tau1_4.59_tau2_11.19,26.34,36.267637971524465,-37.690349170556054
Qwen3.7-Plus,second_order,KPI-3,group_047_example_K_second_2.89_tau1_8.70_tau2_56.51,60.28,26.63269808243777,55.81835089177543
Qwen3.7-Plus,second_order,KPI-3,group_048_example_K_second_1.29_tau1_12.82_tau2_71.10,72.85,55.869576470369296,23.30874883957543
Qwen3.7-Plus,second_order,KPI-3,group_049_example_K_second_2.37_tau1_4.23_tau2_18.50,31.59,16.863038236435578,46.61906224616784
Qwen3.7-Plus,second_order,KPI-3,group_050_example_K_second_1.23_tau1_6.81_tau2_45.30,67.93,63.169454836025686,7.008015845685735
Qwen3.7-Plus,second_order,KPI-3,group_051_example_K_second_2.68_tau1_45.15_tau2_89.71,179.89,72.68082028489975,59.59707583250889
