model,system,prompt,case_id,initial_iae,final_iae,iae_improvement_pct
DeepSeek-V4-Flash,first_order,Numeric-8,group_036_example_K_0.74_T_421,575.98,338.6573621579553,41.20327751693544
DeepSeek-V4-Flash,first_order,Numeric-8,group_037_example_K_0.64_T_163,235.94,103.94863022756141,55.942769251690514
DeepSeek-V4-Flash,first_order,Numeric-8,group_038_example_K_0.36_T_128,273.86,187.08334164261382,31.686503453365297
DeepSeek-V4-Flash,first_order,Numeric-8,group_039_example_K_0.31_T_324,451.84,355.98892913534814,21.213498332297238
DeepSeek-V4-Flash,first_order,Numeric-8,group_040_example_K_0.76_T_553,577.35,400.18869804439987,30.685251919217137
DeepSeek-V4-Flash,first_order,Numeric-8,group_041_example_K_0.22_T_416,185.22,212.99665724580547,-14.996575556530326
DeepSeek-V4-Flash,first_order,Numeric-8,group_042_example_K_0.81_T_583,325.39,160.65694019028206,50.62634371361072
DeepSeek-V4-Flash,first_order,Numeric-8,group_043_example_K_0.68_T_442,341.48,215.5250347283861,36.88501970001579
DeepSeek-V4-Flash,first_order,Numeric-8,group_044_example_K_0.77_T_377,387.32,172.26201075970812,55.52462801825154
DeepSeek-V4-Flash,first_order,Numeric-8,group_045_example_K_0.38_T_440,258.28,194.12202198061473,24.84047468614885
DeepSeek-V4-Flash,first_order,Numeric-8,group_046_example_K_0.51_T_269,236.47,102.75585921150252,56.54592159195563
DeepSeek-V4-Flash,first_order,Numeric-8,group_047_example_K_0.48_T_258,136.5,133.88077387091536,1.9188469810143864
DeepSeek-V4-Flash,first_order,Numeric-8,group_048_example_K_0.86_T_241,230.44,142.08022411585426,38.34394023786918
DeepSeek-V4-Flash,first_order,Numeric-8,group_049_example_K_0.44_T_506,469.81,342.7446927630061,27.0461052844754
DeepSeek-V4-Flash,first_order,Numeric-8,group_050_example_K_0.73_T_175,124.9,76.86312137468582,38.46027111714506
DeepSeek-V4-Flash,first_order,Numeric-8,group_051_example_K_0.45_T_500,272.89,179.98323225270659,34.04550102506263
DeepSeek-V4-Flash,first_order,Numeric-8,group_052_example_K_0.72_T_111,78.23,93.07699431103006,-18.978645418675775
DeepSeek-V4-Flash,first_order,Numeric-8,group_053_example_K_0.22_T_586,423.79,408.9314068074319,3.5061217094712225
DeepSeek-V4-Flash,first_order,Numeric-8,group_054_example_K_0.89_T_356,417.33,189.57138124631342,54.57518480667255
DeepSeek-V4-Flash,first_order,Numeric-8,group_055_example_K_0.84_T_336,185.45,99.43216736871759,46.38330149974786
DeepSeek-V4-Flash,first_order,Numeric-8,group_056_example_K_0.57_T_219,245.02,103.66657490723856,57.6905661140974
DeepSeek-V4-Flash,first_order,Numeric-8,group_057_example_K_0.50_T_204,212.03,129.34135737265777,38.998558047135894
DeepSeek-V4-Flash,first_order,Numeric-8,group_058_example_K_0.21_T_316,289.83,396.7848087445336,-36.90260109185855
DeepSeek-V4-Flash,first_order,Numeric-8,group_059_example_K_0.49_T_281,139.66,97.00328847682376,30.54325613860536
DeepSeek-V4-Flash,first_order,Numeric-8,group_060_example_K_0.21_T_112,113.67,146.98738504608556,-29.310622896178025
DeepSeek-V4-Flash,first_order,Numeric-8,group_061_example_K_0.73_T_163,73.1,63.92892261432761,12.545933496131852
DeepSeek-V4-Flash,first_order,Numeric-8,group_062_example_K_0.72_T_538,292.31,136.090178813452,53.44320111749444
DeepSeek-V4-Flash,first_order,Numeric-8,group_063_example_K_0.43_T_307,147.69,107.21694538955644,27.40405891424169
DeepSeek-V4-Flash,first_order,Numeric-8,group_064_example_K_0.67_T_499,263.51,124.3280872096761,52.818455766507505
DeepSeek-V4-Flash,first_order,Numeric-8,group_065_example_K_0.65_T_227,105.3,79.8087217181695,24.208241483219854
DeepSeek-V4-Flash,first_order,Numeric-8,group_066_example_K_0.28_T_259,119.24,216.5032896523693,-81.56934724284577
DeepSeek-V4-Flash,first_order,Numeric-8,group_067_example_K_0.34_T_397,381.69,34.16653579368856,91.04861647051571
DeepSeek-V4-Flash,first_order,Numeric-8,group_068_example_K_0.28_T_259,119.0,160.38930242591454,-34.780926408331545
DeepSeek-V4-Flash,first_order,Numeric-8,group_069_example_K_0.70_T_133,56.15,93.48475406609846,-66.49110252199192
DeepSeek-V4-Flash,first_order,Numeric-8,group_070_example_K_0.83_T_443,193.95,127.15893425646848,34.437259986352935
DeepSeek-V4-Flash,first_order,Numeric-8,group_071_example_K_0.51_T_369,176.4,109.1179336798195,38.141760952483274
DeepSeek-V4-Flash,first_order,Numeric-8,group_072_example_K_0.39_T_486,260.06,259.9236847111932,0.052416861034694714
DeepSeek-V4-Flash,first_order,Numeric-8,group_073_example_K_0.83_T_203,97.76,58.28751024811302,40.37693305225755
DeepSeek-V4-Flash,first_order,Numeric-8,group_074_example_K_0.31_T_271,251.76,132.32154192045138,47.441395805349785
DeepSeek-V4-Flash,first_order,Numeric-8,group_075_example_K_0.31_T_271,119.2,97.17623328782155,18.47631435585441
DeepSeek-V4-Flash,first_order,Numeric-8,group_076_example_K_0.89_T_171,83.38,32.867730245834785,60.58079845786185
DeepSeek-V4-Flash,first_order,Numeric-8,group_077_example_K_0.84_T_472,219.12,84.5090483293991,61.43252631918625
DeepSeek-V4-Flash,first_order,Numeric-8,group_078_example_K_0.29_T_454,188.82,227.44424908568217,-20.455592143672376
DeepSeek-V4-Flash,first_order,Numeric-8,group_079_example_K_0.53_T_268,110.69,75.26350556747383,32.00514448687883
DeepSeek-V4-Flash,first_order,Numeric-8,group_080_example_K_0.59_T_523,233.04,166.8425682342917,28.40603834779793
DeepSeek-V4-Flash,first_order,Numeric-8,group_081_example_K_0.86_T_523,1121.42,138.23435788367942,87.67327514368574
DeepSeek-V4-Flash,first_order,Numeric-8,group_082_example_K_0.47_T_106,115.99,75.28081159911346,35.09715354848395
DeepSeek-V4-Flash,first_order,Numeric-8,group_083_example_K_0.86_T_523,691.57,172.98987702840824,74.98591942559564
DeepSeek-V4-Flash,first_order,Numeric-8,group_084_example_K_0.34_T_396,425.11,235.18432611694416,44.676830439899284
DeepSeek-V4-Flash,first_order,Numeric-8,group_085_example_K_0.48_T_451,504.78,103.50960532543964,79.49411519366069
DeepSeek-V4-Flash,first_order,Numeric-8,group_086_example_K_0.21_T_598,2845.92,224.38180524876725,92.11566715688541
DeepSeek-V4-Flash,first_order,Numeric-8,group_087_example_K_0.76_T_430,2996.61,50.56905070364828,98.31245805414623
DeepSeek-V4-Flash,first_order,Numeric-8,group_088_example_K_0.47_T_401,500.77,193.90624690440356,61.27838191097638
DeepSeek-V4-Flash,first_order,Numeric-8,group_089_example_K_0.54_T_172,190.36,47.62720003997262,74.98045805843002
DeepSeek-V4-Flash,first_order,Numeric-8,group_090_example_K_0.88_T_136,144.18,24.072679981745914,83.30373145946322
DeepSeek-V4-Flash,first_order,Numeric-8,group_091_example_K_0.55_T_156,189.88,84.04906549506438,55.73569333523047
DeepSeek-V4-Flash,first_order,Numeric-8,group_092_example_K_0.79_T_162,187.35,156.11184411780198,16.673688754842818
DeepSeek-V4-Flash,first_order,Numeric-8,group_093_example_K_0.88_T_406,445.01,115.04118589211353,74.14862904381621
DeepSeek-V4-Flash,first_order,Numeric-8,group_094_example_K_0.58_T_365,415.75,144.63309440683423,65.2115226922828
DeepSeek-V4-Flash,first_order,Numeric-8,group_095_example_K_0.44_T_118,128.36,62.16081503568884,51.57306401083762
DeepSeek-V4-Flash,first_order,Numeric-8,group_096_example_K_0.60_T_286,413.62,106.75630628995356,74.18976203037727
DeepSeek-V4-Flash,first_order,Numeric-8,group_097_example_K_0.78_T_488,1970.12,93.82202203027401,95.23775089688577
DeepSeek-V4-Flash,first_order,Numeric-8,group_098_example_K_0.26_T_173,192.31,90.77041189999156,52.799952212577836
DeepSeek-V4-Flash,first_order,Numeric-8,group_099_example_K_0.43_T_291,363.08,94.3710301402697,74.00819925628797
DeepSeek-V4-Flash,first_order,Numeric-8,group_100_example_K_0.78_T_594,611.7,184.9675421089822,69.7617227220889
DeepSeek-V4-Flash,second_order,Full,group_001_example_K_second_2.10_tau1_58.42_tau2_70.74,439.28,239.23064367513413,45.540283264629814
DeepSeek-V4-Flash,second_order,Full,group_002_example_K_second_0.20_tau1_68.40_tau2_88.01,497.77,479.05275831952423,3.7602189124446537
DeepSeek-V4-Flash,second_order,Full,group_003_example_K_second_0.86_tau1_41.01_tau2_60.93,299.41,261.68235454191506,12.600663123504546
DeepSeek-V4-Flash,second_order,Full,group_004_example_K_second_0.11_tau1_65.03_tau2_73.91,789.09,313.354104686823,60.2891806147812
DeepSeek-V4-Flash,second_order,Full,group_005_example_K_second_1.79_tau1_7.79_tau2_77.30,219.01,136.9370863210907,37.47450512712172
DeepSeek-V4-Flash,second_order,Full,group_006_example_K_second_1.37_tau1_65.39_tau2_81.23,519.73,365.40472577064264,29.693355055385947
DeepSeek-V4-Flash,second_order,Full,group_007_example_K_second_1.02_tau1_23.87_tau2_78.95,345.69,182.40446065280221,47.23467249477792
DeepSeek-V4-Flash,second_order,Full,group_008_example_K_second_2.20_tau1_10.50_tau2_66.75,354.77,123.31123156420068,65.24192249508113
DeepSeek-V4-Flash,second_order,Full,group_009_example_K_second_0.20_tau1_68.40_tau2_88.01,384.98,266.210832587824,30.850737028462788
DeepSeek-V4-Flash,second_order,Full,group_010_example_K_second_2.37_tau1_10.46_tau2_41.03,160.35,84.338191911481,47.40368449549049
DeepSeek-V4-Flash,second_order,Full,group_011_example_K_second_2.26_tau1_26.89_tau2_34.47,115.62,73.25496494015032,36.641614824294834
DeepSeek-V4-Flash,second_order,Full,group_012_example_K_second_1.12_tau1_18.07_tau2_61.96,168.88,127.93303168570611,24.246191564598462
DeepSeek-V4-Flash,second_order,Full,group_013_example_K_second_2.33_tau1_11.17_tau2_77.53,92.67,93.8933909865372,-1.320158612859822
DeepSeek-V4-Flash,second_order,Full,group_014_example_K_second_0.42_tau1_54.64_tau2_76.89,625.89,199.37765816441015,68.14493630439691
DeepSeek-V4-Flash,second_order,Full,group_015_example_K_second_0.42_tau1_54.64_tau2_76.89,266.33,199.37765834322224,25.138865939540324
DeepSeek-V4-Flash,second_order,Full,group_016_example_K_second_0.16_tau1_32.00_tau2_33.39,92.42,127.77885373376995,-38.258876578413705
DeepSeek-V4-Flash,second_order,Full,group_017_example_K_second_2.24_tau1_22.14_tau2_86.06,243.71,159.31892668575279,34.627661283594115
DeepSeek-V4-Flash,second_order,Full,group_018_example_K_second_1.77_tau1_35.21_tau2_74.01,200.89,141.81753216353,29.405379977335855
DeepSeek-V4-Flash,second_order,Full,group_019_example_K_second_0.12_tau1_46.23_tau2_48.88,205.86,185.85689184937007,9.716850359773604
DeepSeek-V4-Flash,second_order,Full,group_020_example_K_second_2.64_tau1_69.80_tau2_81.40,317.79,310.57742605875455,2.2696038079377785
DeepSeek-V4-Flash,second_order,Full,group_021_example_K_second_2.20_tau1_12.13_tau2_83.43,85.15,56.920247894839626,33.15296782755182
DeepSeek-V4-Flash,second_order,Full,group_022_example_K_second_2.20_tau1_62.99_tau2_68.26,181.06,154.0046601120394,14.942748198365514
DeepSeek-V4-Flash,second_order,Full,group_023_example_K_second_1.16_tau1_73.07_tau2_74.39,152.44,93.53646991285783,38.64046843816726
DeepSeek-V4-Flash,second_order,Full,group_024_example_K_second_1.22_tau1_45.41_tau2_63.96,293.2,54.53109975129823,81.40139844771548
DeepSeek-V4-Flash,second_order,Full,group_025_example_K_second_1.22_tau1_45.41_tau2_63.96,98.6,77.11154408787466,21.793565833798514
DeepSeek-V4-Flash,second_order,Full,group_026_example_K_second_1.45_tau1_24.08_tau2_29.32,51.03,37.987265732816304,25.558954080312944
DeepSeek-V4-Flash,second_order,Full,group_027_example_K_second_2.86_tau1_39.71_tau2_47.46,99.66,63.74138606781065,36.04115385529736
DeepSeek-V4-Flash,second_order,Full,group_028_example_K_second_2.08_tau1_15.80_tau2_35.60,69.85,47.64266138817602,31.79289708206725
DeepSeek-V4-Flash,second_order,Full,group_029_example_K_second_0.15_tau1_60.42_tau2_84.58,129.55,108.40293627437643,16.323476438150198
DeepSeek-V4-Flash,second_order,Full,group_030_example_K_second_1.28_tau1_37.56_tau2_42.42,78.49,52.13170812294865,33.58171980768422
DeepSeek-V4-Flash,second_order,Full,group_031_example_K_second_1.09_tau1_47.52_tau2_53.06,202.17,131.48221936502966,34.96452521886053
DeepSeek-V4-Flash,second_order,Full,group_032_example_K_second_0.81_tau1_13.72_tau2_17.46,75.43,102.986755429287,-36.53288536296831
DeepSeek-V4-Flash,second_order,Full,group_033_example_K_second_0.88_tau1_3.49_tau2_34.06,80.51,62.97580870868891,21.778898635338585
DeepSeek-V4-Flash,second_order,Full,group_034_example_K_second_0.35_tau1_42.79_tau2_64.07,508.13,133.4612391369864,73.7348239354129
DeepSeek-V4-Flash,second_order,Full,group_035_example_K_second_0.27_tau1_38.96_tau2_74.28,171.3,183.87065634772256,-7.338386659499443
DeepSeek-V4-Flash,second_order,Full,group_036_example_K_second_2.31_tau1_52.97_tau2_70.43,270.03,216.15021730296655,19.953258044303755
DeepSeek-V4-Flash,second_order,Full,group_037_example_K_second_2.30_tau1_37.29_tau2_59.81,188.33,170.01905683961047,9.722796771831117
DeepSeek-V4-Flash,second_order,Full,group_038_example_K_second_0.60_tau1_7.54_tau2_28.96,61.29,45.201728683138555,26.24942293499991
DeepSeek-V4-Flash,second_order,Full,group_039_example_K_second_0.39_tau1_21.52_tau2_26.61,79.24,70.00338932178884,11.656500098701603
DeepSeek-V4-Flash,second_order,Full,group_040_example_K_second_2.47_tau1_13.68_tau2_38.74,103.3,60.18706976645285,41.73565366267875
DeepSeek-V4-Flash,second_order,Full,group_041_example_K_second_2.14_tau1_9.67_tau2_12.54,29.8,25.411893147383996,14.725190780590621
DeepSeek-V4-Flash,second_order,Full,group_042_example_K_second_2.12_tau1_16.77_tau2_87.78,97.88,89.47771969392598,8.584266761416039
DeepSeek-V4-Flash,second_order,Full,group_043_example_K_second_2.61_tau1_10.09_tau2_59.17,44.32,30.38901274092052,31.432732985287632
DeepSeek-V4-Flash,second_order,Full,group_044_example_K_second_2.68_tau1_45.15_tau2_89.71,321.26,301.27800236774743,6.2198834689200515
DeepSeek-V4-Flash,second_order,Full,group_045_example_K_second_1.50_tau1_24.79_tau2_48.76,121.11,98.7314288683968,18.477888804890757
DeepSeek-V4-Flash,second_order,Full,group_046_example_K_second_1.85_tau1_4.59_tau2_11.19,26.34,27.06813445235504,-2.764367700664539
DeepSeek-V4-Flash,second_order,Full,group_047_example_K_second_2.89_tau1_8.70_tau2_56.51,60.28,33.66656793011295,44.14968823803426
DeepSeek-V4-Flash,second_order,Full,group_048_example_K_second_1.29_tau1_12.82_tau2_71.10,72.85,55.74729886655279,23.47659730054524
DeepSeek-V4-Flash,second_order,Full,group_049_example_K_second_2.37_tau1_4.23_tau2_18.50,31.59,24.640421704797504,21.999298180444747
DeepSeek-V4-Flash,second_order,Full,group_050_example_K_second_1.23_tau1_6.81_tau2_45.30,67.93,47.11220383796033,30.645953425643565
DeepSeek-V4-Flash,second_order,Full,group_051_example_K_second_2.68_tau1_45.15_tau2_89.71,179.89,77.49282436270627,56.92210552965352
DeepSeek-V4-Flash,second_order,Full,group_052_example_K_second_1.62_tau1_6.26_tau2_26.23,33.12,29.940788749278468,9.599067785994956
DeepSeek-V4-Flash,second_order,Full,group_053_example_K_second_2.58_tau1_21.64_tau2_61.14,83.56,45.181436079000655,45.9293488762558
DeepSeek-V4-Flash,second_order,Full,group_054_example_K_second_2.94_tau1_31.58_tau2_78.92,299.64,63.217715038831365,78.90211085341365
DeepSeek-V4-Flash,second_order,Full,group_055_example_K_second_0.53_tau1_25.84_tau2_35.59,98.46,55.84374573577608,43.282809531001334
DeepSeek-V4-Flash,second_order,Full,group_056_example_K_second_1.54_tau1_21.21_tau2_33.27,64.14,23.988820910727366,62.59928139892833
DeepSeek-V4-Flash,second_order,Full,group_057_example_K_second_0.77_tau1_8.18_tau2_19.07,41.47,31.646301595223832,23.68868677303151
DeepSeek-V4-Flash,second_order,Full,group_058_example_K_second_0.98_tau1_37.47_tau2_40.84,129.25,84.49632111434659,34.62567031772024
DeepSeek-V4-Flash,second_order,Full,group_059_example_K_second_1.52_tau1_5.31_tau2_45.37,54.83,25.533061529267414,53.43231528493997
DeepSeek-V4-Flash,second_order,Full,group_060_example_K_second_1.87_tau1_5.37_tau2_27.69,47.25,53.793642745898914,-13.84897935639982
DeepSeek-V4-Flash,second_order,Full,group_061_example_K_second_2.94_tau1_31.58_tau2_78.92,114.89,25.706080738184404,77.62548460424371
DeepSeek-V4-Flash,second_order,Full,group_062_example_K_second_1.43_tau1_28.54_tau2_32.56,67.21,57.74849479564433,14.077525969878979
DeepSeek-V4-Flash,second_order,Full,group_063_example_K_second_0.61_tau1_50.28_tau2_75.43,138.02,167.86706943020843,-21.625177097673106
DeepSeek-V4-Flash,second_order,Full,group_064_example_K_second_0.61_tau1_50.28_tau2_75.43,261.52,63.65974364912562,75.65779150767602
DeepSeek-V4-Flash,second_order,Full,group_065_example_K_second_0.97_tau1_40.24_tau2_80.19,131.2,66.4195293855112,49.375358700067686
DeepSeek-V4-Flash,second_order,Full,group_066_example_K_second_2.49_tau1_29.82_tau2_45.29,82.49,26.654961625972607,67.68703888232197
DeepSeek-V4-Flash,second_order,Full,group_067_example_K_second_0.61_tau1_32.74_tau2_76.25,122.43,26.944064917237274,77.99226911930306
DeepSeek-V4-Flash,second_order,Full,group_068_example_K_second_1.73_tau1_51.76_tau2_74.87,139.36,103.53624010831948,25.70591266624608
DeepSeek-V4-Flash,second_order,Full,group_069_example_K_second_1.75_tau1_27.10_tau2_71.85,101.38,66.8390570309964,34.07076639278319
DeepSeek-V4-Flash,second_order,Full,group_070_example_K_second_0.39_tau1_9.09_tau2_61.44,51.91,54.35756625722886,-4.715018796433951
DeepSeek-V4-Flash,second_order,Full,group_071_example_K_second_2.95_tau1_18.79_tau2_34.46,59.95,19.215241426222228,67.94788752923732
DeepSeek-V4-Flash,second_order,Full,group_072_example_K_second_2.38_tau1_20.55_tau2_85.47,91.81,91.54247084977114,0.2913943472703052
DeepSeek-V4-Flash,second_order,Full,group_073_example_K_second_1.28_tau1_10.22_tau2_37.43,43.88,32.01118285818998,27.048352647698312
DeepSeek-V4-Flash,second_order,Full,group_074_example_K_second_2.99_tau1_49.38_tau2_77.79,258.26,67.1771404164234,73.98856175310794
DeepSeek-V4-Flash,second_order,Full,group_075_example_K_second_1.56_tau1_42.46_tau2_43.49,94.83,70.04214890769889,26.13925033459993
DeepSeek-V4-Flash,second_order,Full,group_076_example_K_second_1.53_tau1_47.86_tau2_69.19,142.34,57.03062372856231,59.93352274233363
DeepSeek-V4-Flash,second_order,Full,group_077_example_K_second_2.29_tau1_7.67_tau2_65.34,53.72,16.438265447738534,69.40010154925814
DeepSeek-V4-Flash,second_order,Full,group_078_example_K_second_2.85_tau1_26.10_tau2_28.19,65.36,46.77846372310753,28.42952306746094
DeepSeek-V4-Flash,second_order,Full,group_079_example_K_second_0.88_tau1_13.54_tau2_17.44,35.74,22.332146858502377,37.51497801202469
DeepSeek-V4-Flash,second_order,Full,group_080_example_K_second_0.88_tau1_13.54_tau2_17.44,35.35,21.155058852017824,40.155420503485644
DeepSeek-V4-Flash,second_order,Full,group_081_example_K_second_1.76_tau1_39.91_tau2_49.61,314.65,22.71833482276884,92.77980777919312
DeepSeek-V4-Flash,second_order,Full,group_082_example_K_second_0.26_tau1_52.36_tau2_70.20,337.98,213.3432019829401,36.8769743822297
DeepSeek-V4-Flash,second_order,Full,group_083_example_K_second_2.94_tau1_20.95_tau2_39.52,162.54,54.21230342852773,66.64679252582273
DeepSeek-V4-Flash,second_order,Full,group_084_example_K_second_1.12_tau1_6.85_tau2_14.63,259.74,28.79168773114391,88.91518913869874
DeepSeek-V4-Flash,second_order,Full,group_085_example_K_second_1.03_tau1_23.38_tau2_55.54,195.16,80.1318199343861,58.94044889609238
DeepSeek-V4-Flash,second_order,Full,group_086_example_K_second_0.43_tau1_11.57_tau2_17.59,105.75,46.76914066917817,55.773862251368165
DeepSeek-V4-Flash,second_order,Full,group_087_example_K_second_0.26_tau1_46.62_tau2_81.15,436.16,61.07040819826414,85.99816393106563
DeepSeek-V4-Flash,second_order,Full,group_088_example_K_second_1.25_tau1_27.26_tau2_33.73,173.82,104.26465254144182,40.01573320593613
DeepSeek-V4-Flash,second_order,Full,group_089_example_K_second_1.13_tau1_25.65_tau2_28.35,151.33,41.81637940210556,72.36742258500922
DeepSeek-V4-Flash,second_order,Full,group_090_example_K_second_1.96_tau1_14.09_tau2_70.44,195.91,63.045713025126055,67.81904291504974
DeepSeek-V4-Flash,second_order,Full,group_091_example_K_second_2.28_tau1_48.44_tau2_80.77,581.83,42.661511205791335,92.66770169881386
DeepSeek-V4-Flash,second_order,Full,group_092_example_K_second_2.80_tau1_36.67_tau2_51.67,251.32,70.63531090657156,71.89427387133074
DeepSeek-V4-Flash,second_order,Full,group_093_example_K_second_1.06_tau1_38.81_tau2_62.72,314.95,80.60609445404778,74.40670123700659
DeepSeek-V4-Flash,second_order,Full,group_094_example_K_second_2.99_tau1_17.20_tau2_17.77,257.79,33.49511429467539,87.00682171741519
DeepSeek-V4-Flash,second_order,Full,group_095_example_K_second_0.59_tau1_8.63_tau2_51.57,121.74,42.106081799412586,65.41310842827946
DeepSeek-V4-Flash,second_order,Full,group_096_example_K_second_0.32_tau1_14.78_tau2_49.46,198.67,75.56006038139944,61.96705069643155
DeepSeek-V4-Flash,second_order,Full,group_097_example_K_second_2.10_tau1_30.04_tau2_40.15,229.63,27.02467805046344,88.23120757285048
DeepSeek-V4-Flash,second_order,Full,group_098_example_K_second_2.90_tau1_20.48_tau2_30.18,144.43,50.49450827849124,65.0387673762437
DeepSeek-V4-Flash,second_order,Full,group_099_example_K_second_2.37_tau1_15.73_tau2_37.45,150.41,59.44956142475746,60.47499406638025
DeepSeek-V4-Flash,second_order,Full,group_100_example_K_second_1.52_tau1_16.75_tau2_35.10,158.36,92.96173672025942,41.29721096220042
DeepSeek-V4-Flash,second_order,KPI-3,group_001_example_K_second_2.10_tau1_58.42_tau2_70.74,439.28,239.23064367513413,45.540283264629814
DeepSeek-V4-Flash,second_order,KPI-3,group_002_example_K_second_0.20_tau1_68.40_tau2_88.01,497.77,497.59028486194404,0.0361040516816883
DeepSeek-V4-Flash,second_order,KPI-3,group_003_example_K_second_0.86_tau1_41.01_tau2_60.93,299.41,282.3569868930966,5.695538928861243
DeepSeek-V4-Flash,second_order,KPI-3,group_004_example_K_second_0.11_tau1_65.03_tau2_73.91,789.09,377.4447803502892,52.167081023674214
DeepSeek-V4-Flash,second_order,KPI-3,group_005_example_K_second_1.79_tau1_7.79_tau2_77.30,219.01,205.0702274989632,6.364902288040181
DeepSeek-V4-Flash,second_order,KPI-3,group_006_example_K_second_1.37_tau1_65.39_tau2_81.23,519.73,365.40472577064264,29.693355055385947
DeepSeek-V4-Flash,second_order,KPI-3,group_007_example_K_second_1.02_tau1_23.87_tau2_78.95,345.69,350.2105422209551,-1.3076867195912873
DeepSeek-V4-Flash,second_order,KPI-3,group_008_example_K_second_2.20_tau1_10.50_tau2_66.75,354.77,139.42413815490522,60.7001330002804
DeepSeek-V4-Flash,second_order,KPI-3,group_009_example_K_second_0.20_tau1_68.40_tau2_88.01,384.98,380.72095136049774,1.1063038702016421
DeepSeek-V4-Flash,second_order,KPI-3,group_010_example_K_second_2.37_tau1_10.46_tau2_41.03,160.35,76.48241910009006,52.30282563137508
DeepSeek-V4-Flash,second_order,KPI-3,group_011_example_K_second_2.26_tau1_26.89_tau2_34.47,115.62,73.25496494015032,36.641614824294834
DeepSeek-V4-Flash,second_order,KPI-3,group_012_example_K_second_1.12_tau1_18.07_tau2_61.96,168.88,127.93303168570611,24.246191564598462
DeepSeek-V4-Flash,second_order,KPI-3,group_013_example_K_second_2.33_tau1_11.17_tau2_77.53,92.67,98.62628181038232,-6.427411039583816
DeepSeek-V4-Flash,second_order,KPI-3,group_014_example_K_second_0.42_tau1_54.64_tau2_76.89,625.89,199.37765816441015,68.14493630439691
DeepSeek-V4-Flash,second_order,KPI-3,group_015_example_K_second_0.42_tau1_54.64_tau2_76.89,266.33,199.37765834322224,25.138865939540324
DeepSeek-V4-Flash,second_order,KPI-3,group_016_example_K_second_0.16_tau1_32.00_tau2_33.39,92.42,172.63888755369788,-86.79819038487112
DeepSeek-V4-Flash,second_order,KPI-3,group_017_example_K_second_2.24_tau1_22.14_tau2_86.06,243.71,201.39858663058976,17.361377608391223
DeepSeek-V4-Flash,second_order,KPI-3,group_018_example_K_second_1.77_tau1_35.21_tau2_74.01,200.89,140.32488522985938,30.1483970183387
DeepSeek-V4-Flash,second_order,KPI-3,group_019_example_K_second_0.12_tau1_46.23_tau2_48.88,205.86,235.03608688180003,-14.172780958806966
DeepSeek-V4-Flash,second_order,KPI-3,group_020_example_K_second_2.64_tau1_69.80_tau2_81.40,317.79,199.38428916241855,37.25910533294989
DeepSeek-V4-Flash,second_order,KPI-3,group_021_example_K_second_2.20_tau1_12.13_tau2_83.43,85.15,46.35013134301665,45.5664928443727
DeepSeek-V4-Flash,second_order,KPI-3,group_022_example_K_second_2.20_tau1_62.99_tau2_68.26,181.06,171.06494668646266,5.52029896914688
DeepSeek-V4-Flash,second_order,KPI-3,group_023_example_K_second_1.16_tau1_73.07_tau2_74.39,152.44,108.53652307675333,28.80049653847197
DeepSeek-V4-Flash,second_order,KPI-3,group_024_example_K_second_1.22_tau1_45.41_tau2_63.96,293.2,54.53109975129823,81.40139844771548
DeepSeek-V4-Flash,second_order,KPI-3,group_025_example_K_second_1.22_tau1_45.41_tau2_63.96,98.6,77.11154408787466,21.793565833798514
DeepSeek-V4-Flash,second_order,KPI-3,group_026_example_K_second_1.45_tau1_24.08_tau2_29.32,51.03,46.75970253745048,8.36820980315407
DeepSeek-V4-Flash,second_order,KPI-3,group_027_example_K_second_2.86_tau1_39.71_tau2_47.46,99.66,61.41117903099876,38.37931062512667
DeepSeek-V4-Flash,second_order,KPI-3,group_028_example_K_second_2.08_tau1_15.80_tau2_35.60,69.85,51.46023193871474,26.327513330401224
DeepSeek-V4-Flash,second_order,KPI-3,group_029_example_K_second_0.15_tau1_60.42_tau2_84.58,129.55,160.25518059277147,-23.701413039576575
DeepSeek-V4-Flash,second_order,KPI-3,group_030_example_K_second_1.28_tau1_37.56_tau2_42.42,78.49,51.342050598550344,34.58778112046076
DeepSeek-V4-Flash,second_order,KPI-3,group_031_example_K_second_1.09_tau1_47.52_tau2_53.06,202.17,151.2966379415951,25.163655368454712
DeepSeek-V4-Flash,second_order,KPI-3,group_032_example_K_second_0.81_tau1_13.72_tau2_17.46,75.43,63.66902617533785,15.591904845104281
DeepSeek-V4-Flash,second_order,KPI-3,group_033_example_K_second_0.88_tau1_3.49_tau2_34.06,80.51,75.33940850803786,6.422297220174068
DeepSeek-V4-Flash,second_order,KPI-3,group_034_example_K_second_0.35_tau1_42.79_tau2_64.07,508.13,134.42655587337077,73.54484957129657
DeepSeek-V4-Flash,second_order,KPI-3,group_035_example_K_second_0.27_tau1_38.96_tau2_74.28,171.3,183.87065634772256,-7.338386659499443
DeepSeek-V4-Flash,second_order,KPI-3,group_036_example_K_second_2.31_tau1_52.97_tau2_70.43,270.03,216.15021730296655,19.953258044303755
DeepSeek-V4-Flash,second_order,KPI-3,group_037_example_K_second_2.30_tau1_37.29_tau2_59.81,188.33,151.60524143948177,19.500216938628068
DeepSeek-V4-Flash,second_order,KPI-3,group_038_example_K_second_0.60_tau1_7.54_tau2_28.96,61.29,45.201728683138555,26.24942293499991
